price,traffic,target
56.713262043067196,167,129.99735861755332
65.4992956762315,151,105.5531588685178
31.183759850212596,140,131.4684044517699
29.162405882877877,158,147.43676954883793
73.47223694323773,159,113.04449391314802
57.6876964914506,149,128.78434869317832
65.2188885184951,155,120.77047735953286
81.19990859328205,167,99.66182557516898
70.77746560004726,144,77.50149554282211
64.28635205263967,144,106.02397223869525
64.73657285963309,139,83.67268712868034
44.316007845008976,133,105.99155611157678
22.465426765435154,134,148.3745614957328
54.93739113858899,153,120.76544913785715
37.16677382556234,155,145.2743181315721
52.682291497970894,155,123.88595903738796
88.27224586145329,158,84.62366377796849
38.71515886922726,144,122.4064483060679
24.66421933512528,137,144.41913657681266
42.510711361759725,141,111.44470177145881
43.48750062133469,140,105.08600198144202
72.95332117815161,144,99.16246268437729
64.56257218730227,165,99.8969266022678
82.71185672851308,160,96.32486154700942
73.145083226191,139,101.47465560072925
52.510948915205645,170,118.63818063907819
85.12163077328277,152,86.63042284804804
33.357833592616316,152,135.25934043261898
21.81696585070884,154,142.16309896878744
27.20382886205134,134,141.9074011813041
77.78874804771603,156,83.03626398501598
56.95017842011099,128,98.15302607556444
32.90174232268814,147,155.69384782822675
60.08358200826908,139,86.7025213609229
32.18496821705347,159,148.124663348709
75.70563000621888,163,81.84795694453464
55.69250204592245,160,126.76863963061497
50.4816980877186,150,122.42065003206645
44.12096713183012,172,139.42526514389124
70.42260744951108,151,84.51426391022315
48.945008844271236,159,117.2908791017365
27.011993545288078,150,154.72654875431294
29.440472169641225,171,167.13873410952678
96.95181316396116,149,70.31603466503849
92.68645525660857,148,55.17127553999907
75.97657070485997,139,88.69794642812239
41.269596916761564,160,156.63192320122621
97.53411018781792,136,58.870153598853506
82.30007231726357,144,98.18007836069411
77.35121513271964,147,76.55035740693685
55.94892017150309,140,108.41539862168057
41.77932494761272,150,135.55113770078782
27.711276972279943,139,145.43415665449837
92.20819172350733,141,54.85149509619385
56.462103186688886,155,105.62718307072694
36.18906918361843,173,154.29104825886853
44.4765299320522,151,138.2855226832276
66.33756551535168,143,115.18683140774058
34.14182263513854,169,161.808412714632
88.52914272739004,141,72.02990023795334
80.68156238681681,152,79.91532479084172
77.55703647607494,150,104.16439627437127
54.5674431820083,147,120.77545134307516
70.18470725619545,144,81.57074152703804
66.72783751301884,134,81.46118938314214
71.9877281243856,165,105.61567101666006
26.755545691191127,139,142.13266383262808
53.26459217364877,152,116.60956154187487
23.3291339089514,143,157.06983358152354
59.519265539561516,156,119.28980041612687
46.388896986622825,126,127.55182517075959
31.561935109283752,153,127.57169561193318
28.27223741780413,164,153.65671729242652
67.01156577421696,154,109.3147802440471
33.64743748295089,148,126.05357551949493
94.00960947014377,169,65.35734208095263
66.4848911760316,135,84.42774832186676
47.74958436278696,156,125.3125974849096
67.27323931851333,153,119.56248362240908
21.824309682375798,150,168.33793715724343
96.68473705931562,149,51.63395996749846
58.58427495543202,139,111.01645378021864
82.6188181800229,145,86.26812925923743
26.618399993795087,155,153.02784664842792
58.932666467052826,161,118.02699178735618
59.25655954836167,158,115.4107146226102
95.02611639799863,149,90.0428343993873
65.73824419008602,140,109.8738608370291
57.8791520845563,139,94.70816714332858
41.35805304735149,147,136.43988921497635
46.52551978740418,178,143.98305663703078
61.65379219772302,152,110.33217856560502
55.11291682440373,165,131.7572313856912
21.728966390426436,154,156.87427594000303
86.10335393554863,152,80.20440819677104
91.69286174718134,159,75.28645787689013
31.21992711988886,159,129.7439237002538
64.32289148312395,149,101.49339253405938
28.686059290835484,159,143.9185284187307
73.77920744318493,137,71.57919202685369
42.498702707120664,149,141.86603985112484
72.75381077535215,159,102.48476650174628
78.1595691429506,165,91.82620318036712
81.49179935341256,165,80.78313988417541
28.619275676471723,154,149.58533301032523
93.28094761100863,141,78.66825316141862
38.417119271590465,130,118.58766311184931
22.993004494094382,144,149.97315086715815
64.38819755131867,149,112.26381915424454
49.6737827089951,142,97.89460516273581
86.38317945059305,164,81.15502993558192
84.66011776514415,164,78.22701603047787
45.371111425817226,179,135.8783160614137
96.2319516055796,133,50.386245795369206
43.27342705120949,150,129.35555939597404
61.20457033853717,136,122.3461294476177
40.47720724540822,121,116.89659122500227
94.88348560391707,135,64.36622805395854
33.16862540656145,147,155.58768127750102
23.59284955138632,142,144.4408591673274
54.807764800243035,154,134.849888955643
99.39004512446697,155,62.81146627066179
91.33418130039311,148,94.78326686401624
79.88864155655594,162,98.67789063348063
91.263399270282,151,75.22223799993394
91.47573117582905,144,66.90060771825785
61.50866883091592,131,91.63099437727503
45.27432414646344,175,136.39290989413053
81.76099456887904,154,95.31053035017102
72.93290105342089,142,89.11933611095668
49.892618309896804,155,118.96602992669852
27.55733344492122,148,144.18619740355578
79.74316890792208,135,91.18490340182036
40.996841273829176,148,141.15237271785853
94.94505204270234,144,53.995920954909984
39.27764600045478,134,120.4978297937143
29.820634592918882,176,157.64330545912864
86.4890137699925,150,97.0623179780848
32.26274532995952,147,149.51193649238039
34.34146465261912,150,128.23193750646954
67.95062332166748,141,91.74445948751763
89.96496326699716,165,65.01685484477795
35.71477325716586,142,131.6492945754591
44.82589383200758,146,139.82288859629693
82.1923870592942,143,59.763437969374195
97.74611408487739,146,37.186557467244796
60.05929489618738,157,101.60983753355417
31.511800204100062,156,146.9277601984493
21.114903016656122,145,157.0766082667116
38.37248239990842,158,141.01886153117673
30.54577742292168,145,150.81471657329632
74.2126938890286,152,69.84500621149218
29.74660037028249,169,161.38065945865253
60.50639452965064,133,97.14347370762994
75.54099485143092,159,102.13405851638929
66.4893287376722,154,86.39631155499208
35.98205213280461,144,134.4641561386985
84.32996209458102,151,82.37786985223075
77.23257036926412,137,96.82583307766981
79.11872031324334,141,60.98893079993117
30.48462012458506,132,136.46596656916742
29.90030429202757,142,132.2485718504965
94.20500408052061,142,71.04350101514942
51.80625550599525,146,124.14504392219942
44.07589534247518,144,136.8180948912437
59.08672362812267,130,95.2594706247485
73.0291370210866,138,98.97262301043476
96.4498605637576,150,84.19055209619196
42.9156981505644,143,110.43281827553069
93.98467434496217,160,80.03521917676211
21.988759310900505,168,167.71369242143595
64.41584338614598,160,103.74074816614798
70.71800893448682,143,77.72217172368416
28.471792300060265,160,157.23339206408605
31.22716776511301,156,135.1841282046876
53.5291455453043,160,117.91856818346554
97.29855297145454,154,64.25071486887722
67.68340425874982,131,99.60061026962022
94.6418577280169,147,56.166055438490005
84.34887324903767,148,68.7840473772856
57.39052812442332,146,110.59362480109709
82.78107594017499,167,100.8256699152197
21.42694271815902,168,177.8262247549397
28.731519741258793,144,131.25354772649354
86.35428919061891,147,79.47467663997975
83.74536706601293,150,64.97365692940595
38.611259357314694,145,140.69430350201645
62.46156724792428,147,93.29110023025189
68.48126565600087,164,95.42916373651822
89.4191163020809,151,64.88149819417589
68.24857258709805,163,102.40067132185548
53.00572554189443,141,116.12224964550948
49.93472347257462,133,118.11218833426705
54.07056690988079,158,118.25529652805095
72.15448204639793,153,78.36940664188411
89.39925054018599,127,73.66618374245358
56.31175056610398,141,108.26288649650944
39.82716503610865,168,149.84293622775357
38.93298903980649,143,124.18628064037867
79.68114241947572,158,66.80414738535606
85.32550107391283,136,71.54894012504167
28.422246388329995,166,162.45645643682872
25.32470855641425,171,159.22264168580796
67.55469310051615,133,89.78715608305994
31.69385953541586,177,145.6571678567435
85.9731352365073,145,98.73313946501015
44.826773913925955,147,115.2444820546558
31.50975463769141,168,143.47562363928353
93.67763779899602,158,78.976951317005
33.24253781882226,144,122.25896737037154
42.777606587034846,131,132.89221922678388
32.28907161536469,159,149.98954124932732
29.2392050932284,134,145.6383894206703
21.6918413069152,145,155.9710340568402
24.43163273314081,142,146.28277207263258
33.97131767486822,145,128.3070189825494
24.27055461017403,146,148.2349863970869
67.2915052888777,141,84.21150015156279
74.45716214396052,146,95.10195645257977
51.49043654656226,151,126.79951986405413
45.43928775616395,146,137.9674110839745
60.36209896177841,170,119.66838695961411
90.00039537876869,125,74.9436170935568
88.09053014577648,148,69.38807639565444
23.478004961023355,152,149.11210905484097
34.51987276772193,159,146.1796214732819
38.93958968835168,158,133.03521850146595
39.951006066576944,155,136.48014597249497
65.69861213942181,160,92.88381908076354
53.300994056255384,166,113.3315055337621
23.94032959420752,152,156.76984180140272
49.88913107676573,165,134.9901128245518
61.90023589741098,147,93.49020114099585
28.133752232297276,144,149.07925855929741
86.67668430308478,138,63.90672429625491
24.15694931720834,167,157.9340581708458
93.98734952144497,138,82.8173876591568
27.929051326390038,154,154.37780981888986
87.48599612782021,143,83.15892995296171
92.21225151420937,158,99.69063563742675
98.36565444692741,177,62.31806275503459
84.16207042188748,149,65.37881271152239
82.35820326170631,148,70.81227546368036
71.39866207964381,151,91.63199676628513
82.31970836625032,153,51.26100489883173
30.764176673051765,146,139.80771091678182
62.88544287581098,145,96.39005772431067
61.13782961523316,137,110.14514041055337
88.6057715298046,150,78.5578101572086
57.02394924748127,114,90.7423683626706
50.80715968802828,146,123.37863608918431
71.1650616989688,139,98.96534728805064
41.31706540006768,153,124.60138690498592
31.181472876316548,153,139.77978902685075
58.230181921899664,163,91.23863543552909
53.3511494875908,147,103.50652440977386
38.605595242309896,166,133.4945899741654
49.400944809210245,152,122.25608503170025
49.3113959860998,137,106.23759745384999
46.19964515300364,158,122.82103592067274
50.35712637815432,158,110.47438173955334
74.85946763647563,165,98.30515786381089
43.75011796570283,130,123.49093778736227
95.90863413722724,140,66.78049687653589
93.30784156305424,147,67.00773483759681
58.47283426400629,150,93.11614330936933
46.268896400375105,163,123.7090988153165
62.83478318640025,149,99.60242417017668
87.88483910188997,156,71.37736214447138
72.20698724480816,141,90.66793818127863
84.35134623576619,145,95.93072476636338
62.617782085259215,149,113.60430892892681
70.63341034140966,143,80.52714383471589
43.05244913459694,145,132.64976594311412
78.79145298482327,166,100.09680364634136
36.19236745005747,134,123.22147267811299
75.58385030547986,164,105.55976472919139
88.85752546607152,135,65.14401915972095
30.568226984123513,159,135.55838233699768
69.15037924335358,153,103.64330263528804
27.60765985839477,145,146.5545981108596
78.05725026171416,141,79.81572257197868
26.75945750588162,133,140.8011631444181
94.87518581605008,153,56.93201278358098
30.992634403024173,162,152.55044639958822
96.71041967272643,152,64.11003031034322
84.07073408680773,144,78.94671096543466
67.49456035730833,147,102.00275091082337
82.60992837036375,149,65.15713439291078
83.60918711864687,140,63.72053269685695
95.68216502538642,133,26.186452623261594
40.270668307134976,160,140.77316414095898
67.20607162866473,169,92.74487655837744
27.603935805152098,127,138.70407015946247
69.2932560019297,155,103.27373212682592
33.703304327423105,163,149.79792710572306
65.19604891779535,153,89.09494216823441
65.79444112270798,153,101.49213533722516
57.27881223849819,148,128.38399527853505
61.81054204104982,138,120.19519491053775
81.11387120052703,149,95.20852985772312
83.93957732096533,122,72.59287605105374
59.37225724603433,153,98.96021585271589
67.96747532180899,156,109.31642749973295
94.49889885520815,155,66.31793201878368
29.578687080089825,154,150.5661859256402
29.36828527200884,154,141.33528768786675
27.016720952861473,141,142.648060727056
72.62906280324222,166,101.25804832888917
53.48866406323036,130,110.36230219179771
81.94571329134746,139,83.77960362314282
73.6985130646874,163,89.59722848634965
46.69102066625905,153,112.18242072852394
91.86932378892286,148,92.00752694458677
81.00257176565219,158,118.60678367326051
41.642795272814055,145,132.12893413637678
49.13536142176432,135,101.91212281081998
45.15519841634103,145,116.45640842461778
32.60893188999997,150,145.07504759057343
31.822669803375334,132,145.58616222222457
94.89019707005953,163,53.75816720960866
55.03232297590026,160,116.65531592932903
50.66558582219279,132,113.97365861822904
78.37485669419024,181,109.44918544544262
64.239445220232,167,105.78738589558522
94.89119894707697,152,44.27226270783895
82.42411951275137,163,94.51721057010042
58.349565129963224,142,118.96763721266822
50.10875787846609,151,119.44267768117321
98.93052359394576,149,66.9186335852176
77.42081888029148,133,74.24901124313887
96.0955728003073,140,48.32894654919163
29.47828617736331,135,146.7839119849967
88.04269433526261,152,80.4978638852884
70.9659107192966,136,95.17269555832355
29.753734266809005,145,154.27544811496028
67.06063999753766,170,95.17918012777193
74.88770920843591,170,91.2406193445457
20.984214871088227,163,161.14001963159336
56.34543694733972,154,107.98426187870362
86.0319608957057,157,90.21480677937122
43.62872202752719,161,130.29093861074796
56.68384654388409,150,101.39066237485905
55.385130165431455,144,111.83097945656728
44.15419131539933,151,129.01878134301805
93.47535164124434,188,96.43996179518827
82.50352283452128,143,83.40502806231238
28.847072879688838,151,149.41951685714884
99.76277262700584,155,67.08144991222247
90.33600194461962,142,65.7553580550519
42.71267502912312,149,121.70453095815658
86.95172637287506,154,81.21361944279464
28.513562549710628,159,146.76824372604094
99.92837843793909,154,87.02118240752014
73.25477888852295,119,96.23730353080882
72.01000124470376,159,104.90926883894718
27.23525815873062,152,151.0407893856071
91.76267191173002,157,71.43786269733279
22.319960256357554,128,135.29560587943354
39.26624464329176,144,128.5508181708356
31.4417500133308,148,142.29571960119648
82.14143525537749,155,86.46234847972266
35.85633817703183,142,137.80366149885438
92.85105817047082,130,73.74002956455867
72.50152314619922,147,83.31917942113897
22.893016839575697,148,146.74923561861016
20.434386730296037,113,150.89775597077104
24.132633361151914,154,158.3563295146031
68.47401421181821,156,95.60156273063127
84.11854486875322,167,84.41984556014093
39.08422565019108,150,132.18390997946986
87.95270743384583,141,71.29232464474141
24.57855521226083,138,149.23093595452897
84.0771082913341,140,109.09591974405643
94.22363441378243,152,70.46837679393497
81.76867192835044,152,91.40856151635114
75.84966271829097,142,64.55615227242245
87.03841749243065,129,60.508906243832975
23.212103963765315,167,167.94188841659388
36.14256885752443,151,140.49456550120863
29.993894344451448,149,108.49708994992139
60.362479215438924,163,120.20371210710779
79.61505026630756,158,112.52423712331586
70.4009475661119,153,72.68794645834431
88.0904879809548,142,92.07271297906797
32.41703939528727,158,121.45391508452676
78.76968735481293,156,99.95495826359173
35.44331926951233,162,142.19412014522456
41.66070010542402,148,107.66715919179961
76.79237578250431,146,91.90583656521254
98.41638279189455,132,71.78068792395453
68.92348847816557,164,107.21928501683423
24.36002519930365,146,153.51674954373584
69.30471759420263,150,91.92284865466775
23.38804412641337,168,145.47397169904255
90.73165690934538,153,82.05872873073149
76.76626280804966,154,111.66146115053482
33.85022771380026,146,147.25128792825186
27.337680465935847,153,133.0210128693104
34.682658310425516,149,125.15228148126758
98.4021743643354,159,52.963045530316336
56.684851396679186,136,89.38354339414698
82.72647586731264,142,78.11474618837815
70.91266736862215,140,95.66169459658853
65.79305199669099,141,80.88699832447867
31.610420373203976,177,159.20967357670085
95.68195628464761,166,80.33865230794818
44.107410601177435,163,127.11252369494223
66.24137726460337,146,96.90492795655568
75.98207556712529,157,67.05750941425065
71.9386524196247,146,88.02205713768191
95.24755277564148,158,69.01020161120435
31.87511919360464,168,150.33147991496864
60.66821907575537,137,106.19110041931299
52.32275125926128,140,115.7118472028575
57.93349835860945,165,113.62664796817538
29.53740209581957,150,146.8314377073898
30.727568789821227,145,149.21607811917
42.24604366250059,136,122.82381566097868
44.3763683008665,161,134.14570327772057
54.232257094508,146,111.380788479874
68.87900376293027,152,90.45658991789531
70.77032939346104,141,97.79043968852498
52.94487172684562,137,105.55038756758341
52.702648754295765,158,123.92265244886116
37.41028213575696,131,127.75464243664602
67.06449987272066,137,90.76460406265446
45.363272905379034,145,120.43479506815058
22.884786742189096,138,144.0348268922284
53.47200353254883,150,98.80416129171466
57.93061400721363,139,110.21587346345885
38.04742945633688,164,141.98179492884893
65.79663464976926,167,117.68293399983243
65.26175203455367,166,101.96023218946182
76.16017448882971,156,114.91998350474506
71.8358785760968,155,91.17039942536515
72.19464452168253,131,75.0730554094332
45.29713214592345,128,107.37390911312609
82.99457775887632,148,56.54627890092992
63.93155068797435,136,115.14360641522988
54.513455614391205,167,135.71335235167453
70.08099847528456,160,107.11660972849845
48.852586756020344,155,114.51882623160019
61.01913956854066,141,123.2855704712511
78.93645507857762,133,73.94131171872566
90.91223093789662,155,69.11441986871709
93.68457578361533,139,83.82970518602228
60.290634014647935,157,117.71840579455825
61.622009179245524,174,140.22274446075852
83.98963286110691,164,88.14506100112472
45.1560553395361,164,127.63474511893533
86.99058898760549,154,68.83014208180835
59.531331721393876,156,90.73200683712606
29.26853794682147,125,132.66936650496297
25.764731765835496,133,150.95430261071928
87.35945688315705,144,80.99420541212278
24.445433352550232,137,145.6166638118313
42.44891489069247,157,122.66324115934962
46.730403240123664,142,122.9180679635192
33.839555615327505,148,147.08391835807635
45.11146958415914,142,126.7628706451147
79.41540533800685,149,86.45932355061204
21.17462748480566,162,153.71813060888772
86.17387396165492,139,84.00010195168696
88.52384188596466,149,29.987040945481446
49.78092585532386,157,126.88295890264158
32.28903192485078,155,164.40409244488865
68.06723263560647,145,78.51037367492553
29.573804469191547,161,146.99076605764594
49.1935488862602,148,120.08926941792019
96.67433447207779,139,52.805895994509726
99.63715780669096,140,71.94342024002964
81.76839130836684,160,92.1033414433202
44.8769207936613,146,125.99267408590816
75.0132039332874,162,104.75111500804208
76.43250923872102,156,90.8927723314816
51.02733561309198,159,154.49252095594227
71.27109076689275,147,95.11009185260647
20.858211598054098,143,153.55388010794462
36.72461268817932,147,119.89649686271005
62.007064237380895,147,98.3044953431329
33.10010434066367,173,159.0145952987749
33.272549430122695,154,130.55225102551393
86.90434324401903,133,39.37689331125411
99.13064021468844,142,58.32515443307812
64.47755424227587,151,118.71888277994582
87.12557847053708,136,70.43046088548034
99.2257331461018,152,56.71327619914202
31.327671085501976,152,128.0921451257005
55.85964906034809,132,110.55596739911726
51.40581726735359,154,126.61873356466003
26.4039426916948,154,136.30212999464118
80.42641382357957,146,96.68560327671078
54.70232218580744,146,120.77422334184976
57.5461547352321,186,137.52223687435819
32.05383790505921,171,154.7234418438117
34.474132178469446,157,146.9529693405274
92.5682897724972,151,76.74188107067384
23.57192711794231,148,157.30320569261283
38.6281827954965,140,113.52686104313979
43.36474642516227,136,108.34770095088824
59.215803392126915,125,90.90266651722987
66.91561384118367,157,100.98346288457316
59.46319806805333,145,110.8928332096968
26.72922676455056,153,151.6161851022279
39.49339632445708,152,143.4052837227504
87.4870707810033,156,93.20584050355266
71.00709603827673,143,81.43500589590099
71.93192401074195,140,92.59069559925491
73.6162604281084,162,85.97991094603502
81.03224152316233,142,77.09466703264877
24.64867853771579,144,150.42371580117234
49.32867079460899,136,81.34731107872277
63.162194820934296,151,131.89153299233112
47.07651866378608,136,123.40667585772735
87.55830986297492,131,59.135634589859464
58.605800686983514,141,127.00539272428523
81.49020715675033,143,74.84337175390542
88.16124135049353,153,77.23741466430873
60.383318632279845,149,101.76307167026994
92.76417950970799,134,85.86751051128374
66.96991524295845,150,98.40809648860929
88.02194390669774,155,78.43687592868388
47.247263647321944,158,138.2097356641343
59.905356682518814,154,116.14456805910496
62.51288328036622,131,96.77305431266619
28.398377271685646,127,145.42723231097267
51.88420053612325,125,133.60209279711444
93.38701380413409,136,66.88683707539701
70.46657922917939,161,101.2466737626354
34.200526594957395,143,137.59605711525998
47.1084508487684,152,136.99523685870528
35.328240773015985,156,134.89326221182733
21.985850543885803,163,156.81348672162278
94.19683668032214,140,40.794354999560724
55.85658626054972,129,92.04007543507623
44.602805793662895,153,122.77809973808512
67.87817532461892,129,89.48681453115863
20.58515650344125,142,164.58491453758174
42.24176852806511,160,138.25397019078397
76.2426772559114,142,73.79446399351205
70.70158184554103,177,97.17126217173742
98.54447580340283,144,79.7677612871082
69.62861677264353,146,108.32314363765337
58.20046989021862,149,110.06401948310028
80.91460505472061,143,74.30915618810751
92.26622975712425,141,81.68451961801992
77.65567573746813,154,75.7328045559985
97.05689788395037,161,73.69679996071453
82.56041365905418,141,107.45396520301385
89.34411506095412,154,77.24857250846185
29.128325694690975,137,133.70874121768065
78.59308023950302,146,89.36536126363856
55.20709596218949,160,112.80665960492128
64.24830419290203,149,86.57449786878912
72.32819275858854,171,110.18181571228638
97.58520933644556,167,86.19533119712642
98.76624651452997,155,58.855262320508
43.05825963903242,154,126.41959890264546
78.7002797950333,154,74.78429075810004
79.99868303482148,139,77.65243729813234
47.719428905043905,153,118.4412535925966
29.90958198913768,140,132.02938167585359
23.27575682285758,145,163.93410212098613
82.18745020233428,147,86.3415093555811
59.175979345352474,159,118.83800443473638
98.84321355959409,163,79.73694679819336
57.197876495492245,144,117.22789271918624
98.23335832590722,154,57.59630244281993
52.92608017552479,139,114.89398110177135
83.4945720447978,156,78.6151026099045
26.785541784946567,160,155.22411655621084
64.43693681102111,138,101.7858816593043
84.16478295885794,152,74.6683073647879
93.9761333775911,166,54.48991092388564
85.80664724939453,149,78.61801974173699
22.957658176093936,129,142.56050784196222
49.81618730453874,141,97.75160019929359
23.8958777851081,179,166.67635786086754
28.742583289164642,155,155.11025322058393
74.02445029339873,144,120.12846184627605
77.06065570493585,143,79.75663202587128
81.89765462013011,158,77.81733088876545
89.23652384445303,148,56.66897861082725
79.1545174781208,136,82.10928350205951
84.06972736853056,141,78.22880148867891
23.91709678586234,136,139.70261688692045
38.76281203530389,144,129.53189873406885
69.75182187001965,138,67.80293190781063
88.65002436998586,151,86.86418662230376
20.36000999517273,147,148.94548796443215
61.17034736930798,131,98.61030729431707
74.18299194915178,158,76.46330389592487
22.368583130289057,164,154.5432897562673
52.108444604271035,161,119.0150046937959
91.65079051069574,143,67.05911564741142
73.7290247084687,163,102.66085397649164
39.012669068847785,159,149.594388534541
88.22249037055302,165,90.26072467847
47.842513872761145,145,130.00304311875317
88.26757369152476,137,88.87384222888826
43.91549208951244,127,123.45184909663286
67.22562007065193,170,106.89895353846855
51.75520541982672,135,122.16199242746555
41.986004060405364,154,141.08697878104573
90.92460497374954,131,72.43036248298381
35.007494555159305,128,116.82558178032573
26.78492729886105,156,143.79694157334066
47.35415508365283,166,126.89919499270039
77.4111318113254,174,106.6398814899957
84.59452847810253,150,78.19925470532716
99.89946960534118,125,67.16223699010945
43.70896456089319,158,143.07418879014682
52.635356090502576,135,123.1453014979869
30.945702242370103,138,147.8234900665079
65.98975436984269,152,89.58422792774991
99.80640298103337,155,69.46250523520239
76.07048080965268,152,81.85627519850914
67.61702723306973,136,73.863739359855
51.389527433743524,171,123.81791085650934
93.22390082284439,172,95.90471859072207
59.75332769042795,132,106.15280365321428
30.74935306504492,145,157.39445645852214
49.23027705593068,161,127.08232717464494
25.37333350782135,135,162.00190512140657
36.158323015102525,145,136.13950549089046
21.413502479992978,142,151.264336692521
56.262393320013075,142,95.69002274274031
70.76322119614377,160,112.49564795044458
47.46339699031262,135,112.15004153355108
53.63054172042217,156,111.33796019640872
96.73674182756608,155,84.71626965256226
80.15704972599323,148,98.08662487843293
63.2685309555961,151,117.30034238630745
42.76327000894602,136,119.72427259294594
91.75974390183961,179,80.76567475670777
38.80776935045276,145,130.89912322493834
46.02741844133416,168,139.48141794773701
92.72518515383588,171,99.30305831132661
62.36336442280579,133,102.50058124690898
79.38543595343813,144,107.8896912598263
67.25958353310129,167,116.60896414095645
72.2751367207596,141,86.79882313335928
43.95066332118604,131,127.44500264534176
39.309764930133035,152,148.86399461147298
45.79938777349322,129,135.78422079166972
32.435325126673796,128,142.0617872361975
89.9451492232646,144,70.02512245692193
42.65975466000913,138,122.00042003225899
64.91915155315077,178,119.91715999471106
83.35795401130993,181,114.69423656207428
82.70592875005708,155,88.50925892258809
55.07090068673543,157,121.49072649272587
58.10058468693805,149,110.43491218600752
99.57613991480198,144,53.2041641561437
73.96779815832193,156,91.62869643060047
85.17107544943062,142,76.42527706762698
92.20431753753856,138,88.98694269760688
83.00718689834713,155,79.20301018766791
34.81434759628541,130,130.6690087738685
64.97365869900577,145,90.08204598386088
28.15153258516359,153,153.01874251210546
72.23377012511988,149,109.62491070647998
96.42795425502487,160,92.0736445214844
61.0185651440089,149,108.63544560048045
54.63779942942138,175,130.44455751421452
22.867420113453054,158,154.6402142804443
96.78196178633763,126,62.012007622934235
28.240214730412703,153,149.76821241844527
23.286327464387753,173,161.6834053390971
39.68532892039508,152,134.41305381571325
25.242434713470594,142,149.9094516342162
56.409427392940984,159,112.77862791265524
61.28702410056899,130,95.75689644488733
45.005595922286716,158,145.4141794496501
24.076838605990886,154,172.7866672257933
28.928029459938138,147,134.58053364862715
50.760350239194246,150,106.39710374605576
24.842276066122892,176,153.42571910302377
75.85517804879308,145,85.6738481549428
36.56164332198496,151,144.2800513227373
44.16572550269108,142,129.36870562112833
51.5300621742478,144,117.5105585922254
53.32877064553183,136,115.87090120714998
20.132856613984043,150,150.98677414448508
28.965629679895805,161,147.71351354506032
89.02116509927025,160,76.89524512814101
20.09864500095265,114,130.37648412452813
60.653388465030005,118,81.56564292080671
59.160160520576646,150,96.76477424695801
46.647532880851024,152,132.20787801027942
54.50616161171597,156,119.55671645671517
82.44649100212675,143,86.35750197118213
87.29629649719652,153,51.186662510117564
40.827883473220005,143,114.73161762359138
45.79923527741839,157,134.1944708671728
39.39862824226662,134,101.48072067894252
58.38907204408521,168,130.40675751391646
74.66066861270504,165,73.6776042442981
38.26023003707364,150,141.53110537170062
46.45885936438933,148,114.87818282745376
94.43076940713203,142,78.63247377306466
23.885543187756646,171,183.44101935053703
56.861568419165295,138,82.67458521199119
76.92464332774222,152,97.31647765375689
32.03632092459792,148,125.92291322485573
23.789921600438547,135,148.60121861066708
31.05642973108246,192,157.85626298817226
93.50585548245463,128,60.855425742193106
20.740782545689875,157,151.4617208828096
35.065757984908146,127,135.36082252988032
22.502681032131562,151,142.89580012676672
28.85035740497626,167,161.9699253087187
69.6119429302637,150,91.57054605183856
39.33111269912686,150,120.27227286253677
65.53696403445414,156,122.1830589982091
67.21563062129009,150,98.55188210277835
87.95482664718233,143,97.97096698420714
20.379311432949912,154,165.7406466200087
88.26955674738934,165,69.04060662106748
69.52952691415791,156,97.94868863316071
33.019478888396605,136,135.7814760015836
