num1,num2,num3,cat,target
13.687577842335433,0.5607330096661802,8.699156337317017,A,16.31373515202736
5.331911599950615,1.7343147941212698,-2.2917153711715743,C,1.3592048102043268
,1.1213750642208027,6.717259425385858,C,9.455671450617272
,3.559142598656715,-8.497211841356073,B,-5.2570179532334755
8.304834620497187,1.5326673808190572,4.79662188077009,B,5.963097414635119
14.201540687286977,1.3998285988942683,9.7689482766386,A,15.937179109070811
1.3633978840382568,0.9663245590928247,6.931964325756336,C,3.688328644279491
12.172118217729286,1.3368050435080687,1.5932943862011868,C,9.335803785530056
11.18867801166139,0.7297426751172449,2.535321286543212,B,8.221821944885631
,0.5754113408676428,-2.934209011261064,B,2.769706998402956
2.769710728057727,1.7320773285024702,3.5897043651620777,C,2.3094194589664263
10.360647538569348,0.812433954901685,5.407907663626542,C,10.693735809426567
,0.7752989744476261,9.964569622357079,A,11.930158685650007
11.16338105677352,6.385610762250543,-0.15074165999133982,C,1.6841401555879754
,2.3163495674997314,-8.773918684531154,C,1.2537537010589104
,1.0155049669902636,1.9171590146197044,C,14.635332581889047
8.803221862634878,2.2171277243918275,-7.619517000356629,B,-0.5807535047200884
4.882512536890675,3.5989555985008144,-5.104699128877799,B,-3.931081390276422
10.896378174781582,7.915641541818769,-3.424401773885255,A,-0.5411181238246221
11.099983419858827,1.6705597191747885,4.620597462968213,B,7.996688217723102
16.79593787620218,0.11599573873331544,-6.323837522429989,A,12.334015521206892
,1.4331963395891842,-6.68494106315295,B,5.363506940579105
11.784355295747547,0.17198435260180064,-9.10071515002345,A,6.581132891635702
17.31651445609781,6.836181678606641,7.464798727077618,B,8.411291523496152
4.0561847283857455,0.3125523636669667,3.870108487121213,B,3.7881746855684506
6.801242336251262,0.14278685558515725,-9.20107068764747,A,2.495596111022431
5.367120292972375,4.622641430867903,-9.43415388723771,C,-5.456451180478205
,1.153772218294333,1.1734859295011209,B,4.518774739212814
3.116569262218456,1.4427236874847253,-4.349311974265779,C,-1.101655769463815
13.175754734072022,1.170400378671614,1.9345270086385753,A,11.778833371117665
8.888886514506133,5.307484647596018,-1.3079164863806945,C,0.5164479205916114
2.64596852748671,1.7449955161102146,8.466251246205093,A,6.369299957676402
4.922104593962292,1.2857967849037057,-4.243819700772642,B,-0.8661141877767059
11.567569237250977,0.22660807536075395,3.582907368777871,B,10.277721122188407
14.190632839471906,5.856961245709848,-8.918913767628016,B,-0.958166976357754
19.983654458458933,0.5258967868288921,9.117210683778506,B,19.175318790993824
24.56931233003665,5.527360429734693,9.615149358167045,C,18.489240629845966
12.072047166379981,0.09874768434426938,4.781492580328248,A,14.3004597970427
5.052309399840679,4.085074594557146,-0.6957505687285366,C,-0.8655176746548091
-0.660231403656546,1.1225986876271155,-5.600131213454773,A,-3.187516631936887
11.338557311719178,8.667929346676857,6.250326804959293,A,3.7052689141721853
,3.551993884643721,4.727081942940446,A,4.961027643765962
7.923213699101574,0.25856298252201476,-5.560919208781019,C,3.7781391702139278
6.93951600470096,0.271540336213082,-0.9756941168546867,A,6.793011864071283
9.296045567918073,0.7870975684409035,-0.7440212436642994,B,5.384490750907199
15.329901153938218,7.004874214944335,6.528210999454181,B,6.198588879836964
10.785242837226724,1.795307855669658,3.676893686681531,C,8.972054271836761
9.206825814806558,1.7674146819550893,2.863350870801103,B,5.48832592052914
4.821731235870942,3.564097537115248,2.996548451265568,C,1.359663431948033
1.626585276478215,2.460414050943823,-4.590598412350422,C,-3.123705061520329
,2.378608030448884,-2.5657748034093197,C,2.4377316324927705
,3.8370371890349606,-9.086754291265876,C,-0.9875978124373989
18.839649567899414,1.6963148283119491,5.738822716242476,A,17.781274319757006
10.65137260736443,2.639558406892889,-1.3400356966037226,B,3.553785524990564
14.913697555115288,0.9941567260792286,-1.23523285824853,B,8.978561739463723
,1.5070263896366036,-5.092874701327466,A,3.3913190270950024
4.075281167914877,1.9438769668330316,-5.811454370811422,A,-0.27823869171754867
5.174416188838141,1.0040862875408438,1.7564385913805847,A,5.7738478261809085
,3.448751818104737,-5.348939695926484,C,-1.3324614618960187
20.64234866217582,4.7639574863204235,-8.715822968690713,B,5.6606503188994495
5.8930666038780695,0.3677713400943438,5.350148319617967,A,9.00681716545161
14.192446018681725,3.6781831637928346,-2.4706113118726813,C,6.257894898473236
5.485364109564868,0.13689584447307523,-2.3952883220139114,C,3.377748031766359
14.65786506437122,0.47101050086016694,-1.373634369684174,C,10.950056582466694
11.924754830529317,1.694153645849265,6.300896468161877,C,11.22946794421156
9.216810511709548,3.863031886950224,-3.5832620812036575,C,1.5894182523680773
9.79618736932283,7.307902473537862,5.16072422515672,A,3.6290506744875173
6.726061522853048,2.0855753299129134,8.790896815590866,C,7.989431986047218
12.230361007410403,0.11834604736572865,3.2173639184959875,B,10.252553370119031
7.725082598296099,3.052326270655169,-1.366378376459508,B,0.9926547893244597
3.871971181163759,0.4634830402374776,4.955794462933294,B,3.921324086394851
3.6103121284019037,0.503431805967507,-0.8420526049722898,B,0.5005875597606417
10.862939588610597,0.18908978064869558,-1.7114545778371841,B,6.661388442795157
,1.3249788034909415,0.5056632714536651,C,13.624286909808767
10.799958067867191,0.8067027679176065,-3.6455533038141237,A,7.964215947247078
9.406808369450587,4.09015519310704,-7.914995674399976,A,0.7441999589195225
11.429130698012715,2.529164783762656,-1.7029598894766966,A,7.187109479965638
16.530008708534126,0.8779877555482501,-7.522862377413961,C,8.747641221173302
11.096912506819281,0.7253843999182239,-1.7911705288910653,B,6.221829114916779
7.945363845831315,1.4358770598826869,1.1386744242690057,B,4.287865300179985
15.531443550299445,0.5747880691723496,8.614223624112935,B,14.930341151120441
12.143782192308068,0.10388069583966966,-9.275553379093928,B,4.174477067130297
17.67877995997996,0.8824146603733561,2.4291681300388834,B,13.122137337645862
10.91617218610953,0.5784852955910237,-0.8452962669984547,A,9.49940258492096
3.877654841397499,2.6151463479771784,-9.594777435917216,A,-2.5061554199448888
3.1592040037716753,2.1160605979549123,-5.009036481225593,C,-1.842711367594568
,0.516263428698943,-7.630294952903968,B,9.09744627685608
18.618328603916485,3.9859517716970787,-5.664117085371105,A,9.336938356339854
,1.6532174435070677,-4.508595130781636,B,2.074723098175067
,6.026120457517117,-1.9738732923560747,B,-3.3001532527380033
17.30722146121101,2.975853276326754,0.5807878697778062,A,12.38385238237093
4.46477158978256,4.645106279472064,-9.980200121472278,A,-5.002579647698425
5.526364905220868,6.356720606937413,-6.762612787425184,C,-6.159601493172654
13.216633973445223,1.0318081805555803,-8.128672287823985,A,7.320221731143575
8.026974385702053,2.20158667943623,0.993467985254874,A,6.502305948455187
9.974390666399643,0.346350731340212,-3.4185025919746037,B,4.790333202593373
9.182785507377437,0.5565764193092002,0.9679547206943617,B,5.950783103853517
11.687872743994667,0.4573989522716642,-5.5635339565064434,C,6.584622805918725
17.037409306568584,1.2358135392188399,-9.515412918248302,C,7.823920072354549
10.452924534508728,2.4926986222311562,8.827338025404934,A,11.753557593467685
13.21969396638429,1.6878426372999062,-7.83383757622012,B,3.5750704764068684
-0.2508605051551136,0.057200797659965406,-7.462825040765663,A,-1.5523743216966834
9.75640799034941,0.484931271552319,-7.0690634697971895,B,2.240536279318563
5.783848648535645,2.498967569168947,9.625530479865454,A,8.363416295131977
3.90593469788186,2.031165173907947,2.3532048033999224,A,3.863214146186235
5.609238165356246,0.6381807252687494,2.205799034077012,C,5.168244680544448
8.32938279649594,0.7306964254592759,9.733964030370593,A,12.833617708256575
14.579512711780065,3.0190014508990113,-8.231224614506905,B,3.0878476568357156
3.36803641130218,1.4659193923709475,9.490017850845781,A,7.670783859921789
10.153157462972088,1.8179622691307376,-5.919737068919182,C,3.4269679618924567
7.579152833332108,1.1389166990119843,2.4614300712407093,C,6.404945896625331
,2.7265790963859873,-1.5983286939441665,B,1.597291029187327
15.01378912652302,4.459487067095298,-2.3209637304564357,C,5.983490349850689
12.690577185019631,6.707711500569791,8.624866569589251,B,5.378041411823222
16.686990537213717,2.2468747118470573,-7.0154454311948715,A,9.196109922875547
9.227471603750498,1.0335091667346394,9.94138022152487,A,13.26309880664684
6.520286941646485,0.31640528757933956,-2.41749877816903,A,5.381741789617751
8.880705915597503,0.07291061182108251,2.975498077771089,A,10.294688257331618
11.212483956356108,6.1829726398067635,9.358134629667202,A,7.879783706253667
10.882866792268555,2.7015402811827713,-8.847978992420504,A,3.2137350802567863
4.578059638833167,0.9928017707279551,8.457287258503811,B,5.749793874082986
10.45244890813937,1.9123377424718744,1.356227707086866,A,8.846321192275235
11.141141650694525,3.777619320527913,4.087937579549045,B,5.137839278023954
22.587370187669602,7.771284960625926,-7.016316322273033,B,4.5931856608240835
19.384223056408352,0.4425251941249355,0.6677486166206457,C,15.688452338858012
,1.8141251973404766,3.4702742945048737,B,3.178854669630836
8.563083192254119,3.183029612984692,-0.8750538522463636,C,3.264181024234158
2.6827899908149844,9.297193625943269,-6.900296437878866,B,-13.65794452857858
7.046464930182568,2.841139698007107,-5.117618498288468,A,1.5597301856907588
11.578025017951703,1.952974021509126,7.087855819869972,B,9.498613453405572
16.02926810444117,2.306633521803758,-9.310580143344744,B,4.971658800808996
6.3545808112819575,0.7065615507681156,4.177241568816248,B,5.384636521082356
6.7292677996610175,2.295997801667608,9.987800730290537,B,6.943389472999097
-0.7364451486932744,3.965188137118466,-9.850340077864669,B,-11.03141729339072
9.186670397275462,0.617851513630665,-6.779086343601202,A,5.291973336961875
4.687927940702185,5.383912094953325,3.4828860178626897,A,0.8332516932229674
7.352802863169631,0.22026449060743544,-8.800183308293034,C,1.9297839698239123
5.615696109162059,0.9751150678642685,1.7957996771171771,C,4.420696576121504
9.528687228737216,0.36246842337915597,3.6800020712211214,A,11.348163735280766
,0.17120168309214817,1.7629269622814032,C,2.1851089576472504
2.664773773045047,7.354020612839721,-2.6963059395786555,C,-8.07120339622059
,0.6350396830097537,3.9456459197327796,A,19.659662569361508
3.562887093629845,1.4415354074961695,1.8858885602764097,C,2.6942010302312656
4.516072107726802,1.965583791236783,-5.847256558121606,B,-2.7168759169714543
19.18456764160657,0.2813420951705716,1.262710871702195,C,16.284400197130385
24.525335846202033,0.6890903149563049,7.638144342778549,B,21.44242763686088
4.142166855873292,0.6515631710732397,3.3366657138089995,B,2.9389940617577244
8.158755216059847,0.7454413552845206,-0.564169852123058,A,7.336100539835403
11.707777754702548,1.3184369218511454,-3.5683179426109763,A,8.00625205969316
18.643488222027962,0.8111302512199646,-8.282275811248542,B,8.730619500321676
5.065714607858813,3.3706778080870117,-5.1074573448194265,C,-1.8005121264986381
8.773610770289451,1.4426441257834115,-9.776264938262463,C,0.7295417211324248
13.88668788030872,1.0458757985973892,9.732518350499287,C,15.283191642646225
12.173830372333093,0.5188402413888049,-5.550354957425201,B,5.354872523720034
8.119219643849505,2.872255848170563,6.297518853707452,B,4.886084933701437
9.330885177419795,0.9731539897353919,-6.627102363900428,B,1.7195661355694494
3.1255209581500907,0.9825827616654682,-4.327977007888522,C,-0.3402888481730235
8.809131280126675,6.658246657699823,-1.6344536154326654,A,0.6364222268826136
8.668062549955224,0.11831423283388984,-3.511886717167898,A,7.152383564359325
11.16084944813128,1.049961192474959,5.967016255197223,C,10.807107290104758
7.22336390590492,1.8474790541265953,9.153868160308463,B,6.516552726902387
12.357692612725696,2.761112802073979,7.50588967301697,B,9.472374282801143
15.063579089099143,2.645997578533732,-6.928442661044869,C,5.892202149930763
10.77714663834233,0.6495806320463027,5.533773526985806,C,11.337360509613276
11.758782041996017,0.014819980399890223,-7.041061733905771,A,7.6925672060217725
10.265776737889336,2.210738443092894,8.267622131242028,B,8.763588823792716
,1.7821230167814046,0.35757151337156756,B,5.209810401519327
6.392209832285763,0.1844226843291628,-3.2723782388658655,C,3.6667787975593864
11.58247130836654,1.414183963291627,-6.859490053316144,C,4.553994150038994
9.513567007932552,0.4108964832923737,-9.763818236419908,B,1.2409212744049183
20.465841544652974,0.24266375493462036,-5.041060166782305,C,14.16948191572175
17.86677451237621,1.7063038007851428,8.280401265626239,B,15.383188880869536
11.929232762782505,2.2422616190277083,5.9452438454445495,C,10.520093457666924
,1.9357943155847182,9.39587415501439,B,6.2303680221730575
4.437942640082911,0.7362402545032395,-7.984769577572539,B,-2.59119802321645
15.955714765444325,1.851440495089106,1.8435748701133896,B,10.860025726927866
,1.221090683839507,-4.856990519384468,C,5.536266072980423
12.400717016958055,1.4389149072121363,0.8588341154481487,B,7.509604365892407
1.2770700651290365,2.546262862344231,-3.590902288730897,A,-1.8424711912897336
14.637192407790904,1.8086147840289417,-4.330688995132849,A,9.387507909762364
12.272101691071814,1.991757212375758,1.4769060404919507,B,7.0886889897548615
4.44784657792761,3.2838651529577363,-6.333636762609194,C,-3.052666081901594
7.642375962750255,0.9234432261591693,-0.6173312605576626,B,3.689150822244735
11.318586021782597,1.4834826123452916,3.016245300880696,B,7.817776198456236
10.262333991781219,2.0718937881849415,-7.436358536343919,C,2.0339178876336224
8.539144070982225,3.559525314361348,8.61188541753808,B,6.242002849722772
9.482558659670195,0.5914017628819869,0.11449398908249542,C,7.404154144112108
8.740113108965573,2.9357536565686337,6.390559437686846,B,5.7805903420229185
10.762812560512343,0.6452168757294474,3.078108612421266,C,9.599423835438367
17.357459864965783,0.7944726187110437,4.200018824450911,C,15.43841010949498
-2.8332922046564875,1.1001303266202518,4.3226188198567606,B,-2.5599439190051947
8.815748677451579,0.2322468943217841,7.501997941229451,A,12.818846392291556
10.882562106862235,4.315660367654933,2.2721087009384817,B,3.5461488734059317
,3.947081114997432,-4.435656965572208,A,4.3812661353533935
8.140427093393551,6.141662580769399,-8.009807142690857,B,-5.992641084088505
1.2163910876070876,1.801579926971201,2.12501238900283,A,1.7831993642908555
11.639977418570549,2.27111620332072,-8.67294392458838,B,1.201060495537248
,0.7057292591595002,-5.174130966209396,B,10.732229287926502
2.3306929754193115,0.05743751176201883,-8.785856307961765,A,-0.9752693195658797
,2.6577831898254645,0.9777517801313422,A,10.491715406012982
,0.4396956546197646,-6.79323750114264,B,1.372184538255425
9.693378270855764,0.5772191669170613,2.2081463886694657,A,9.94861238676658
4.735507446480255,9.96048261419117,5.8173026172653515,C,-4.917841881450945
8.327719138220617,0.33174260938442995,6.437614415437245,C,9.659995136215723
,0.18587117160681674,-3.8091298372474514,C,11.425738504920995
,0.15656559323875133,0.9790906538899193,A,12.229344686822603
18.661558027049722,2.135543552854309,1.2602152017271795,C,13.29310401432466
15.887059444888468,0.8944963901505832,-0.5422563569166687,B,10.605207789253782
12.195433394647882,0.8105131521129085,3.1022778284952963,B,9.415587461486686
18.71967263083896,1.5936362800692876,-5.798257523529329,A,12.201739341257865
,0.2141104252704756,9.584864791735885,B,13.090916809240744
14.139940883985295,0.2830464498202186,-8.038403458181351,C,7.1458782465043535
8.517145232326458,4.981377468890857,6.584422824062383,A,5.900443420116474
10.332729079296024,4.24513934309128,1.8819197390237559,A,6.10433395585996
,1.6588822950578417,-5.102905056125682,B,-0.158171219388024
14.947919672974265,4.900387400067614,4.913500013205995,B,7.715094348328338
4.108481884425672,0.15881074832151656,-8.31038208645856,B,-1.9328559611778957
13.911751712088307,1.6169185735841127,5.488356688975662,B,10.785766053043954
9.046744712474203,2.28728980894143,1.7997044448602715,A,7.397410188160579
15.856235467336596,3.707263419702205,-7.784993632071968,A,6.279506948183198
13.7543449436563,1.72025051002199,-8.409888738152596,A,6.693993021123404
19.103230788234008,1.6842787946910514,5.01672666872925,A,18.17723899071453
13.653873455693224,0.6897088504001737,-4.141281869923256,C,8.172407161712021
2.139798721733797,2.2004535028077354,7.78603701534427,C,3.417377918505438
9.665234135508996,0.27097639161831333,5.24146042060352,B,9.270095630206212
4.139964037025921,3.904237723160169,3.963804894354322,A,2.3156101099989876
7.408600788168627,1.3578892041867907,-4.427878947330981,B,0.9547246267920125
17.55614216638361,0.22892031906740867,4.1788903804323585,C,16.25384684092865
13.187669054488481,0.7153455329077311,8.962953690296679,A,16.12853950483905
6.505347857106268,1.24757826165191,-8.168803312588622,B,-1.6964087165128319
4.931413167798006,7.01428821956919,-3.4767471599286797,B,-7.091331697141354
10.163910464381305,2.255160828945944,-5.306554690768117,A,4.9049154878884815
3.9171992530943616,3.1407483209436173,-2.134997311986666,B,-2.600962173646595
6.644298613017094,9.25721733308934,4.846653097078928,B,-4.543970095612284
11.560047357756218,2.740725378801466,-0.5151483714922698,B,4.718895404054539
15.776560180533481,0.15190020440983293,1.4146121224049253,C,13.466385912423632
,2.478989938821493,-3.7169022384331534,B,4.535287510941089
-1.4564475429904995,2.97011192831239,-7.1742146582579895,A,-5.885706092062087
11.521833645151299,0.7551440010489101,-4.661327021245429,A,7.999769679758882
10.36016786616289,0.3541436072819942,7.193606024839742,B,10.222459661414355
12.069451426863466,1.6297297031803688,2.0483392430682095,C,9.260122187341219
18.081048408256038,12.446601338856185,-2.4402265360553255,A,0.0384446667370863
-0.31619138402371405,3.066294805763955,5.798119634711751,A,0.7267508647171561
7.044482874044472,4.0967220957391515,-8.710851350901825,C,-3.344130518292075
12.954531613966774,2.959558853919016,-4.922178241552286,B,3.262203655255321
2.092028002730288,0.8492025697445774,-5.3979369188532145,A,0.14300465818197045
17.379745240267546,1.9161909475169774,9.707291243364441,A,18.573692316479256
11.841783063503293,5.863194768581747,4.121971647855204,B,3.603177618081606
14.232919929217019,0.7177291808582352,2.355718727771084,B,10.483135377111168
7.145281692391027,0.1132422594954405,-9.900300694110541,B,-0.47807857562410694
14.068818449831053,15.229331839879345,-6.313799958202853,A,-8.122643205715159
15.342357779945193,0.9996339008454361,2.710825859461565,B,11.304074475594732
11.164390100685841,9.267822476819399,-2.405613470366685,C,-2.948354914878168
11.17200446349348,1.7922513609533461,8.485607673581217,A,13.117977512947366
11.35171619640863,1.6512841288189384,5.294484382835158,B,8.677319657721496
5.6832736763030915,2.1147946562468998,-1.0523185439176004,A,3.527917999407799
9.262356598798235,1.730400862160167,4.990299550765409,B,7.147099711033006
9.237387337738205,6.573201544211647,9.508086476524433,A,6.221739495601405
11.916969321767475,1.083679939467138,-0.7803835059705868,A,10.078835339011961
14.999121234551474,0.3304837382858105,2.8505177577706675,C,13.639849394045013
4.707319590107954,3.913124373002316,8.373292301225902,A,4.963304176399181
9.374954848402112,2.298408297255445,-5.0265067592765345,C,2.508193136524184
17.407277738294866,0.07110411226329941,7.7311582733255655,B,16.539357215968735
6.282058855937179,2.281490625767602,-8.049105864540348,B,-2.9076615818281093
5.8887499135483985,3.333311882494641,2.968963411752929,B,1.1774494285002517
11.011530959155968,0.7626763702496651,5.656763101115686,B,9.845323483199385
14.2219259524266,1.0580784092525855,2.2921243850485222,B,10.504940546703384
10.057130277803296,0.25850175678928067,-0.08930391694913986,C,8.252485173365947
16.644802952184946,0.683990885886486,2.3469419985137208,C,14.079388386730393
14.283969912832635,2.2607847941973525,-6.9667258244111085,A,6.8144230162977575
14.209100334450309,0.06265102098905347,-5.688585793395633,C,8.961924060759035
12.770582506620467,2.996479929310238,-4.602013120873161,A,6.324837568426507
21.638265501730423,5.819051578493976,1.955586812600762,C,11.84212966419974
8.97419155566978,0.2329769681415883,-1.16197852509859,A,8.74003967975729
-0.017611460332568996,1.1652895548895619,-5.110483150283209,A,-1.7195589000365195
18.021271807585705,0.4728815404493128,7.656186642891601,C,18.334665102625188
7.711502845215872,1.3279395732574066,-2.521563194135532,C,3.6224777651817233
10.539402221715164,3.1742024272098455,-1.0793656154021765,A,5.98019710717988
16.547753424302634,2.139278938596101,-1.8059784690201077,B,8.749109857231034
1.988702294705373,1.0496960590145923,-6.361140894464947,B,-4.004325307087757
3.741763929469303,0.4263249040489315,4.632540308604668,B,3.898184318016082
1.993610314405732,8.075554602666736,-1.0308347546228411,B,-9.539812879143778
6.0293185498728805,0.6149457277977313,-9.674857802145631,C,-0.4695704931427267
12.198183030084968,0.7255167969296543,9.280274047195938,C,14.267426633169583
12.620939214063855,0.010326964920686575,6.315272231908274,B,12.262457196062169
11.38137089664277,8.903633009840071,4.4711870818360655,C,0.8105164170757133
2.9361705805381675,3.042956924611349,7.381837410370579,C,2.878038288413211
-1.5505171831632207,3.9848857008888636,8.136145072111006,A,0.10203723964287068
10.271767926951911,3.876321037317426,-3.250205872311227,C,2.635284632912153
7.6411198318083215,1.0667616245938127,2.2191735683339715,C,6.374873419475745
12.296928858583058,1.181236448959999,2.1761561841118837,A,11.673725093659831
13.50976813110635,3.3575822865565077,-4.65400662378806,C,4.989140846477284
10.69120716029341,2.5706483963277242,-5.560954971058656,C,2.9246992453046152
13.800665426879268,0.16748127589118894,-7.721854903619558,B,5.695594003927706
