timestamp_idx,sensor_ch1,sensor_ch2,sensor_ch3,sensor_ch4,target
83,45.31843335289296,29.81737410598561,42.956136731567724,13.349970035014035,40.77522046020847
84,43.48416035441096,26.86684459937631,39.84966780455418,14.730167169625659,38.60603965353588
85,44.15659136685671,24.541025780150427,44.19712220433055,14.927448669162604,39.93941016922633
86,42.27017107952902,26.24556763915727,39.26572420384969,13.387986834875173,36.42743045925497
87,41.96808152472882,25.133124287844876,41.067877612065395,12.255096633033121,34.84967127931013
88,41.854829260192254,25.02890984201948,40.20146476348108,13.015596264726078,35.79748764467262
89,41.48486255824066,24.222187122577875,38.4412952219641,11.845572776102431,33.99080405480139
90,41.64088972370001,25.354566448925574,39.447803843372355,12.256199549929324,35.09446576467394
91,41.09633042631083,25.404139734448876,39.59237710826996,12.56840558828236,34.58542497271478
92,41.2635904323151,23.46227375993105,40.866957471375216,11.993116075687228,34.674383802733395
93,42.344671352188826,25.317511644744968,40.5174154877953,12.607292111454798,36.19198575852006
94,41.67654932553255,27.048950796870006,41.030413540612315,11.321259915580104,37.13991275746826
95,43.001675556077004,25.143497861269175,42.753624447968605,12.71443103707154,39.22831321869062
96,44.29051831232866,25.531145203991397,42.62817895351812,13.330158807901594,40.14875755683512
97,45.78922159827632,26.460708415871178,45.26292872614744,13.310445763121923,41.20274112182598
98,48.29759640023236,27.96573837254064,49.091372513488395,13.018864179090825,45.38201139012458
99,47.97587867478814,27.59402055573364,48.88602770839194,12.574452625046984,45.99285703590851
100,49.3022676408864,28.917039767254728,46.122305405174785,14.318483192077169,47.181981765483684
101,51.55074714457566,29.26898942496159,49.04146107011758,13.409684349735787,48.389806036111054
102,50.21091565166237,32.40870829711023,49.07151800723137,14.170021697938598,49.64184830879845
103,51.355416811605195,29.987211203953454,48.36167843133968,14.791404222534355,49.18699655415281
104,49.4791208323191,32.14756017585873,44.928871568489406,15.958480438690048,48.849785756322234
105,49.773242098572716,28.80447994116585,47.62266558498206,15.440033510138205,46.34282097508173
106,48.40876878069298,30.33375259258586,46.46129355116673,15.686525057172666,45.41172109587265
107,48.27023122556269,29.30078147944877,46.08108883096239,14.092766694287244,44.174242103314775
108,48.63587952444627,28.266900937045786,46.27561871003049,14.838690849518876,43.29189179527547
109,45.26066209738307,29.32344460637731,41.77436172023935,14.367571365546866,39.99752640101793
110,46.691183237100496,28.12641232789512,43.924050476067286,14.683046246296799,39.15529228392504
111,45.90508394197873,27.755676578831014,42.92841854445134,14.976120449993807,39.02387061810711
112,44.68174842916546,26.189480245851428,45.88026546938926,14.918178140953597,38.45219201480801
113,43.67935844254384,26.79499879631732,42.05424389794834,15.011660391365135,36.64580527727313
114,45.31494333389096,25.48567658969229,45.24777223007791,12.579381606959544,38.578357842329254
115,45.10755981554174,26.91509324940347,42.776141517145994,13.432708961822303,37.635717509694075
116,46.53118742565218,26.999265673576947,44.814570628728575,12.15473813652443,39.59119967053609
117,47.221471587091074,26.55419068257889,45.187824853833305,13.0687436608276,39.93082219797396
118,49.89849267044458,27.0403562807981,45.87999869031121,13.184591581660639,42.46901577063666
119,49.29363487639923,30.32474907068717,45.36885109118676,12.748517904220309,43.45602780972436
120,49.81885596968391,29.158005968903794,45.9466823600827,12.994234503949844,44.82998201387638
121,52.333170565226006,27.83951810835389,48.964256901387714,15.090232346083457,46.624742140378814
122,53.61670082073854,32.02777756842211,50.09449918835968,13.970643775258694,49.580708250138095
123,55.863863367263455,32.38791629666251,55.671416337309104,14.340822533745762,52.52115890385153
124,56.25610220594735,32.94721816112889,54.27511198144004,15.555012015502298,52.87667363144023
125,56.4588360043715,32.70019715472181,56.21920085814248,17.59874263337945,54.14346022189829
126,57.983302891219566,34.543947919674366,56.25556339387479,16.247916855082245,56.34793330889411
127,55.4766786107677,35.06946223278008,53.4833000306674,16.38610739831943,53.35702772900278
128,55.90746073749299,35.19208899260788,51.931040893582946,16.624303367604167,53.367804239785805
129,55.26560251606383,33.88062732147574,53.3952132357175,18.387776995453862,53.0650196201579
130,55.25348606007745,33.46952402264791,53.790830743922996,18.155794836705397,52.31147250976037
131,53.57997128299417,33.018549291959616,50.39656907212872,17.08877159610593,49.26605674728856
132,54.832797484508596,32.80140346355713,53.35024404072686,16.061360736934173,48.341310311681546
133,53.21423443820879,33.39974665170368,51.17660797545887,16.614608084842118,48.005717892208175
134,51.27247992637368,32.92992066977743,47.69554449838134,15.839986208769938,44.02858655536182
135,51.16794722773244,30.346429620914375,47.91564270618798,17.43105095758852,44.627784409047955
136,52.126799402877204,30.352442358284293,48.990228341861,16.869557700815303,44.14079457162093
137,52.51366743297629,30.892797104996735,50.76308872787861,15.220934329701056,44.80144355760178
138,53.79391706551469,32.14084183672897,52.08877558647321,13.958033347518485,44.901713966732004
139,55.10103955876249,33.4750497915462,51.78019655734701,14.954690563168851,45.77051186911416
140,53.25030781813823,32.693551340738054,50.85485125506197,16.41430148416442,45.77792069143663
141,52.72625929082928,31.610365708648466,51.312009308901935,17.343966741634677,45.70491583041532
142,52.651194125714056,31.887017353593407,51.168454867017864,16.901360576115092,46.06975888687156
143,56.24917658094825,31.39410727541811,56.80362513111764,15.009176353203506,49.67033663970224
144,56.4314875177008,34.51114887108086,55.44570247144626,16.094284830203154,52.65137534350035
145,58.08593079917725,32.05747067812524,55.67857896845474,16.20481124595052,52.610123430304284
146,59.06911236533661,34.19019444197283,59.227160513060426,16.426406652749307,55.304436586078815
147,60.57738370663564,34.815534352032806,58.12947490168279,16.024783081376004,56.50501423673815
148,62.62144494873418,34.49014541407247,62.60352314779734,17.23201842014064,59.239479853441765
149,62.306553934619785,36.80195621374546,60.12866618730687,17.257384883593037,58.748077199671044
150,62.31418554023752,36.65180746809513,59.621720406898596,16.318991779335636,57.68149761602294
151,61.480234010697146,37.22762760052744,56.71599354089568,18.238129051835866,57.87890131123373
152,60.613090090645365,37.7785131197465,57.41842544861621,18.162251018920053,57.94395323921345
153,61.329188610270855,36.17180553343466,57.255044236584425,18.539777597989843,56.457542718283804
154,61.088395275672745,35.97286218994559,60.07768853784039,18.607520847160714,56.62416311185953
155,62.092013848522235,36.60747353243282,61.68757839382065,17.864396690096594,56.58277659557116
156,59.557056596789835,38.09454720626642,55.27435584648521,17.966577953799305,54.809436050873394
157,59.50339912170282,34.953466905181976,57.78505707499372,18.524964068701266,53.245518826670605
158,57.17682064197028,34.973579565884535,53.75228311760095,18.895060221704878,50.54621714676316
159,55.773812420995355,34.752931552601545,52.273220607989664,17.271908988406988,48.68410100971762
160,55.45979126313286,33.28705856001257,54.16631973639284,17.532966802069495,47.685872989426336
161,55.39255141433145,33.79386251044729,52.90727077880673,16.416007813353183,47.25849005979313
162,58.19296511770793,33.22461341516263,58.62929042550168,16.882046843619513,48.88533706259888
163,55.45287532825235,35.47710998909641,51.773927423820744,16.896649706662167,46.42302264804297
164,57.576203372174476,32.44366270571889,57.3131825632912,16.632153470880095,49.12401671136835
165,56.52463116641946,34.53605430267407,54.132031774183055,18.218922148345438,49.31210522825952
166,59.23199959314251,33.74622668836115,58.53484244811963,15.245423587835322,52.076010935699756
167,59.68477971921459,34.5664870166022,57.25855166762069,16.28111021640755,53.301368092486484
168,60.2033621023419,34.560085473233805,58.360529728454864,17.010015266842334,54.62781340801576
169,61.36961858779344,36.67061648962487,58.83669705434345,17.279685080736844,55.45874749838718
170,61.72563888483887,36.54100924690168,58.45109442523103,17.36513120821287,56.57572170488255
171,63.650484795480956,36.21755910558546,62.68805595384107,18.10424470722621,59.40003328240727
172,63.37093391837287,38.11334772774991,61.58008041764151,18.602681460570807,61.15978405732119
173,62.97606285402205,38.92497543690316,60.71355088395187,18.575098974288288,60.803571213025336
174,63.026557810953136,35.96104743611569,63.09180918339865,19.29866501085072,60.40952005507527
175,64.29777200690188,36.61862373464922,64.24909067590613,19.33207348924929,60.62138210904443
176,65.25220251205118,37.84035405062492,62.716567766392494,16.926679024250646,60.370665322692396
177,63.135602050478184,40.320264600606976,60.08227940245203,18.693929971343174,60.06550356829716
178,61.957477914399554,38.10743081662234,58.35768034352066,19.531041358421255,56.98527777461556
179,61.317038111102455,37.78834054100871,58.49313589625693,20.482411506295477,56.399128507552184
180,61.21278381702375,35.87809413136049,58.38440358894166,18.613894194627417,54.85070131067013
181,58.992914075486055,35.83204158999783,58.40276462554739,19.23106746733823,53.86972809583953
182,57.291250595657345,35.7539994186698,54.88433872773244,18.36931191966097,50.508275409462364
183,57.86493097991169,34.421369822142765,55.40773429331162,18.695428918898457,48.8690210243049
184,56.428326243535835,35.157949643038314,55.083153921255324,17.438944747220923,49.17621938613049
185,57.0042371452064,33.706858953378735,52.31760250114169,17.097457618799314,47.54015411530593
186,55.37605481449812,34.42505726828754,50.26431975624437,17.952610847090885,46.88498513591216
187,53.9576297251414,33.35212815662295,52.36331079378423,16.882134512408445,46.20419909026702
188,54.05910228842536,32.996791746352784,51.74476818531015,16.65386483311813,46.20800057923016
189,57.552248275790895,33.08106799861079,56.13080629181767,16.88337222082483,49.888792965257416
190,58.28487488517973,33.23545136996112,55.05599399024897,16.787726690083975,49.53661188146005
191,57.17121648525415,33.17311008683515,55.30833529455048,16.584515447470896,50.22269562455005
192,57.82124129187515,35.104126209273694,57.74805035902231,16.72751814857053,53.006239351939875
193,60.5134617716668,35.642924849734634,59.34802372986133,16.45720209257471,54.934348043618904
194,58.71619472440185,35.49157864738941,56.46645006449783,18.29120257249488,53.8235778719318
195,59.557924641397705,33.741848509404605,57.44590547378947,17.371116333010978,55.58340761676723
196,61.5274284098268,35.81398264164438,59.03383361289112,17.452128942312815,58.2195121407903
197,60.679978580208115,37.661127626976494,55.19648577841912,16.876417011466064,57.24054631007313
198,60.99206430710283,37.84606276607232,58.36122056719985,18.346468334672636,57.37631913104558
199,60.479504576869935,37.00827664194286,58.786674565645,18.08187722844098,58.15852026920753
200,60.35906333450145,35.990329388853404,56.14400105325564,18.26788300815344,55.80035126601668
201,60.56786241974609,35.50093350343298,57.687361231553936,17.48527406710407,56.49593089590786
202,58.19387112777809,36.34987848518418,53.90373640057993,18.011512307053337,53.64006570789455
203,57.55094828940459,34.67691091355864,54.031952148091534,17.191313843113218,51.9006067251236
204,53.5874744366632,33.7185146490597,50.881741416558235,17.98266418758313,48.662951306579636
205,54.31738666780023,33.791489182688544,49.162985742298694,17.669144551725175,48.02754577881775
206,52.32006559294036,34.018566722337845,49.91377654862176,16.538485964138427,46.18010259411652
207,50.876511147553366,32.30087830260856,49.03608813994103,17.011385602715954,44.809906548367
208,50.34085667303845,29.789226370284716,48.19201435388796,16.859614407293062,42.61044965852881
209,50.243911614077184,30.888529463260895,44.96043193960681,16.486496308852498,42.62156862179218
210,51.11590254235602,30.65804809604463,47.8801614612065,15.132177218816363,42.98520229693608
211,48.76816561716987,31.023578024776853,47.59184985161634,15.098297883543143,41.47279989253021
212,50.28341922235169,30.26063158393694,44.902257296372966,15.244698171322089,41.69377420949427
213,50.16365210919707,30.678348447700035,47.50801505732425,16.033660711248675,42.445231178414915
214,50.9090310424048,30.69020265456171,47.39875525490036,15.32700422709552,44.319394380193934
215,52.96610039475411,31.054943652140647,52.10282737475047,14.640693194974451,46.73041717853354
216,53.30046889930972,32.05229336325415,50.329508591297845,15.672910357866545,46.71301744864556
217,54.90094097213516,30.553392435814484,54.14451701711913,14.985166514852205,49.45250797064381
218,54.142208099873756,33.00746144520954,52.44621764476761,16.73240321660758,50.18530931948653
219,54.20053107938933,32.04037129284495,54.42795978580523,15.788745637827754,52.08600258813695
220,55.082855627692496,31.496445881521577,53.25731806821191,16.648673460563973,51.053379443408176
221,55.726955926189305,34.39516667205615,53.56553368615184,16.09880206814057,52.682116987756096
222,55.579387184630804,34.81936982842214,50.98545011523518,15.643706812747078,53.55195006671664
223,53.96843483501148,34.435008791014965,52.41661456156027,17.53684531172809,53.12788655589428
224,54.53459139676565,32.585231634491585,51.4948064046365,17.224295829480038,51.28984079459611
225,53.832430919277755,33.80125493482151,50.405510132299405,17.33528933082743,50.676500331783146
226,55.09423363108858,32.30910109604811,53.162742565067994,16.72858300050552,51.35337165569953
227,53.29537949267727,33.21877800017137,48.79148297673635,16.619724195647958,47.64649939813704
228,49.34232803643007,31.10245059923677,47.04433743873609,15.846454178028708,44.064815261283385
229,48.69132857909391,29.92298986545711,47.62135787623986,16.012206259723456,43.5312296146715
230,46.375348833766544,29.263105890195877,44.29669683263825,15.0189889265553,41.60278972618976
231,46.25111839298449,26.783087606792353,42.881429951849974,14.047297277007804,38.80231580895772
232,46.3601402856438,27.709713346337413,44.399711851042,14.996467339605703,39.324965435406355
233,46.69634825371378,27.75230052030083,45.82513237991159,14.296001074437562,39.937608023788016
234,44.478095784980184,29.45585788554398,39.33778526859953,14.567521144903859,38.453556793002655
235,44.54996579640925,27.402228133798836,41.20934848559031,13.063108015837157,36.857630121604686
236,43.32493793491163,26.739135829118723,42.34612351514429,15.090356278550091,37.05597547385527
237,45.8218375601109,26.193992608787845,44.83272254965468,14.412167241861196,39.96658506392062
238,45.63540776164935,27.528472438549898,44.24546623711136,13.141162924190029,38.97835551463519
239,47.02647663769156,27.21891346915317,47.77560034671657,13.147720019718948,42.28613783087628
240,47.61635714651544,27.349944224704306,46.76191422014425,12.760289693872613,42.13241588790447
241,49.34507783506769,28.44897278582372,48.62396990027155,13.742824818564905,45.1340005340509
242,48.56615536813394,29.0101680957186,49.92821383613528,13.143192247634794,45.664780581072954
243,49.61419856719663,28.139440789741847,48.024696495030625,14.324303901867617,45.92861575292279
244,53.78433908666306,30.177496591956004,51.51274895087107,13.72448258676486,49.72694181729321
245,50.714799939858764,32.583615179944424,48.337669533749306,14.341149507109721,49.27011804236762
246,50.9987190362726,28.999513954820795,50.125446496865464,15.601004633691346,49.2821731314061
247,53.762651520844564,30.501083711767453,51.682689869971036,15.900217659114627,50.79111999113115
248,54.40735300080227,33.05415202122668,50.82828636900623,13.93129568670518,51.31184173996083
249,49.68087502666819,33.49179079159841,48.99214702187056,14.172530334608735,48.510564565353796
250,49.65132446294372,30.629194490309104,47.72212372387444,16.39386924357575,46.212422861190575
251,49.401726797831785,29.821925243287396,46.47455960240069,16.455098428658403,45.734166124762105
252,49.768697644405584,28.96499981632375,49.23555360949271,14.539087538980525,45.28453979142639
253,46.04276180764291,28.994259524756902,43.52263617739513,15.137471999799784,42.463289210775194
254,45.854295573789614,27.901341008386034,43.56116054961173,14.25751471722955,39.74748157577611
255,46.09292498206287,27.8160013717659,44.859836876066474,13.959261783055835,39.40879521168638
256,45.16884867575297,28.685619878521774,41.178111737616824,13.673384301372794,38.57947780352723
257,44.02217531098061,27.981292925725448,42.057245847587154,14.443652955347758,37.773064603849
258,44.201681650211185,26.307522261363427,44.81455484498615,14.644278411138497,37.152892736937346
259,43.179920102450254,25.525644287038013,42.16505960276187,13.925633432113479,35.973869783768016
260,44.808715000384595,25.652666783861434,43.05793676237678,13.46331363991414,37.7305654595732
261,45.51800207308626,27.059013956079173,43.18947056875795,12.182366165325638,38.19772348972404
262,46.95605364911684,27.14913464754023,44.995202551909976,12.842518442294233,40.20079257942441
263,47.253460809681044,27.711316903007976,45.314870996756724,13.603168143282822,41.63175573779919
264,49.44475644722822,28.554384337784548,47.45858616225012,13.339649069520751,44.612345006762716
265,51.15918424369764,29.263687675208445,50.785119751643265,14.073387619482697,46.39721896390606
266,51.41325150117737,30.193057679238283,47.53882780586675,13.886975441570048,46.23981392867517
267,52.59311413854741,31.097113168149175,51.70729175949178,14.886754191492281,48.61884640056658
268,53.093585542503654,31.23427441902508,50.76296905322327,15.372458225384788,49.57528440814273
269,53.611603239881,32.05143483668487,51.9656872960177,14.089976643726054,50.46456081428934
270,53.20562158918094,32.3855251622103,49.540150349891974,16.2122900612676,50.770422040048764
271,54.29439550481141,31.011829752635304,54.34289998493889,14.501901135666058,51.072854190819086
272,53.67545191391548,32.19164440379451,53.02864648738702,15.884738068327087,50.93612111384892
273,55.43184796537096,33.35549270028246,54.327529109232266,16.01858889344653,51.92421390502996
274,54.2921457380788,32.32944516903515,50.40109108712824,15.937178839271036,49.7985885906787
275,52.35511085401974,30.881963883670853,51.46829275663461,15.944653358906459,48.76797778039782
276,50.39251417729413,29.923590389817836,48.98740696198867,15.617854053659238,45.863574798071355
277,49.23557104859197,30.25879646363781,45.052841176296155,15.954434814995736,43.53304375247656
278,50.80790254664352,29.566076451581342,49.1138956148147,14.001042929634599,43.766144484432154
279,49.29009756479361,30.390652843646013,47.42929732713384,15.693893782299915,42.47955680727624
280,49.116041788253845,30.545410402018966,47.3883763136848,14.755487176269526,42.24066501871918
281,46.740830309958106,27.331357526469954,45.36916700170037,14.59912875660179,39.497875746729235
282,49.530252307735275,28.361245285519523,48.44128235529138,14.981147664858138,41.00606222401728
283,49.4514728628199,30.96730194608402,48.72318032765398,13.157066592684156,42.19673263897428
284,48.54808052988302,28.768659105778564,48.22147368544101,14.613735243189026,40.396420262397356
285,50.0880946341177,28.825003108497896,45.13524637300279,15.84986487792343,42.28812056052677
286,51.920430983480166,29.450543246687722,50.143373615695886,13.524748985951259,45.057602708460024
287,52.945457302228526,30.436781753226075,51.16225482833105,14.21070549498928,46.340793243499235
288,53.910182276502226,31.50626477731868,49.987194533602825,14.293678792171722,48.74204085545451
289,55.410406662203684,33.48809759284894,53.21026862738362,15.865145860842723,50.31603883210704
290,56.50472675855988,34.71615333771223,55.41772010207958,15.078082829596129,52.86728189162077
291,58.017238304125485,33.63408467510381,54.86317066340035,17.546163348766974,53.92950299237731
292,60.25248293302592,36.33439115372687,58.172904184568196,17.341429299097644,56.94320995708602
293,56.89530650429068,36.17995094140325,52.70339925583179,16.236075134361858,54.30654229403369
294,59.64314973549032,35.54013672393527,56.549430564598666,17.828558484858796,56.629910361336094
295,60.201954086463,35.7112509215714,59.73071689613108,17.6891660503174,57.85116915455993
296,60.203206259929836,36.22601871271471,57.10237064269573,17.132759160959882,57.39010311790516
297,59.18026387614805,36.414303334072166,57.005250304561535,17.903038890650887,55.825972109580626
298,57.24657408075465,38.05124126918285,51.22993064995925,17.499051581011436,53.94220874531099
299,58.64465291426463,35.02897290832862,58.59677540745996,17.11696856266699,53.687643929563784
300,59.28499675185838,34.6209801245976,58.01678698795881,18.83578239916734,53.89870577718008
301,55.26259573039144,36.34619634733571,51.557636526355125,16.613058355955367,49.35053701304196
302,56.967114234574545,32.86809140856739,55.90395633006237,16.93440962826504,50.263546736740565
303,55.215001085817086,33.78846839442376,51.05083063047363,17.718546729366178,48.710061955404
304,55.111961209598164,33.85588173940394,54.0110376458594,15.998437668270787,47.45567826728023
305,53.982642354377965,33.09204519597582,51.15357101626751,17.894715748006956,44.94507128976502
306,54.82273000146702,32.61244614423622,52.497414126007804,16.956146653286755,46.1161598679122
307,56.847221687454116,32.904826178372446,54.46474881563738,16.668708102485578,48.573039358892274
308,56.77855362684994,34.37759951375682,53.6864428634225,15.418023923946965,48.660109814790516
309,58.80810901627109,34.40710489405888,57.640493595855844,16.125431522367762,50.86996430353901
310,59.32065229542305,33.73529186359832,57.997754229193404,17.296451071849166,52.11444383779204
311,59.78055179753399,36.12564951214146,58.06850012186784,16.69128799057294,53.476569160156934
312,62.348363139178886,35.08271554265615,60.77439592256952,17.32167735355815,56.19490574598155
313,62.30028121809522,36.2551785750598,60.87410580498296,17.461476463120214,57.183831962505224
314,63.86919734119346,37.333439735770185,61.20704242241403,17.39817470339549,59.3767067725186
315,63.781603639517314,38.388703207367634,63.85812129416517,17.83456346754212,60.26321177306897
316,64.98201053380573,37.71415725205256,61.011233240029256,18.74888019757605,60.93309302238238
317,64.81208154387417,39.65403180641782,63.42600991835746,18.874106567756105,61.61907689663384
318,66.82240431187105,37.813508793227776,66.70297059781932,18.72163181249081,62.667281688937294
319,64.69758414040808,39.767887588104585,60.70735536608914,19.708950857319916,62.14268580466193
320,66.43012337776736,38.35065117629844,67.05101591546861,18.539560517918236,62.69059482617342
321,64.98484546183902,39.82080421038894,63.24808120958563,20.126490728300848,61.62468993527425
322,65.67342491995842,39.2139987048212,64.28787723020912,19.294519775567935,60.94980950222991
323,64.43495292367362,38.59774059227621,61.9164738959289,19.86609513256789,58.649902241809826
324,64.60742823296377,39.24039789616915,61.57208333122646,19.391770185679622,58.33491861643711
325,62.611434301818434,38.81485883444602,59.35648703595617,19.697142311398103,56.7327263131504
326,59.4640759848562,36.05330357844153,57.404206466034246,19.502281826177484,52.75671857892488
327,60.25180301451417,34.11157243859609,60.33895817201923,19.25408077331004,51.375516027145885
328,58.61290083277044,36.14122637436505,56.09656751101221,18.078996804164827,50.47033307167229
329,58.959497636500934,34.99096664543318,55.661278157863094,17.904079560783472,50.89307181701654
330,60.935723818549484,35.29296249104085,59.994996060705006,17.40043508317192,51.68789494612021
